id,date,tweet,hashtags,language,label
1.44e+18,9/26/2021 14:00,sebagai seorang muslim bisa-bisanya anda mengaku bahwa diri anda open minded dengan mentoleransikan hal-hal yang bertentangan dengan ajaran Agama Islam.,[],in,agama
1.44e+18,9/26/2021 14:00,Memangnya sistem negara yg sekarang melarang umat agama lain beribadah ya nyet? Dapormu.,[],in,agama
1.44e+18,9/26/2021 14:00,Ust. Oemar Mita Lembutnya Sebuah Dosa #shorts #youtubeshorts  https://t.co/Tdjs6aU0aR,"['shorts', 'youtubeshorts']",in,agama
1.44e+18,9/26/2021 14:00,"@yours__doll @kenzoqueensha @txtdarigue @greyyy_ta @bertanyarl Mba belajar lagi ya, Indonesia negara hukum. Kalo negara agama/ketuhanan itu semua pelaku korupsi hukuman dosa doang",[],in,hukum
1.44e+18,9/26/2021 13:59,@ApocalypseT72 @BudiNrestu @AswantGardapati @agama_nusantara @Vi_MAE_ @wajahsementara @mx00711 @pieterpitojo @JxlmT2906 @SUMINTA75437379 @ahmedasarlan @kimansu @kelincipetelur @Erwin21500087 @Hayuningrat7 @IngieCS @KeplakN @Dark_Anger1 @donarevi @PapaeFis,[],und,umum
1.44e+18,9/26/2021 13:59,@gyehunsimps emg kuning punya agama yh?,[],in,umum
1.44e+18,9/26/2021 13:59,"@amisheis @palalupalacasan @bertanyarl Menurut gue udh tepat si, semua aspek kehidupan ada didalam agama, kitab2 agama masing2. Ga sempit sama sekali",[],in,agama
1.44e+18,9/26/2021 13:59,Manusia itu mengikut agama kawannya. Maka hendaklah diperhatikan siapa yang hendak dijadikan sebagai kawannya. (HR Tirmidzi),[],in,agama
1.44e+18,9/26/2021 13:59,@wikurizky Senggama ( sepakat ngomongin agama),[],in,umum
1.44e+18,9/26/2021 13:59,"@nathisnothere @yearningheartku @Askrlfess Mohon maaf bukan ahli agama, takut salah. Tapi setauku masih ada faktor a,b,c,d yg bisa ngebuat seseorang yg meskipun sholatnya ga bolong bisa masuk neraka. Makanya ga cukup hanya itu sbg faktor penentu masuk sur",[],in,agama
1.44e+18,9/26/2021 13:58,@ENKI__ENLIL @otti_grace @AkwariCharles u can call me agama lizard cos agama eyes on u.   ðŸ˜‚ðŸƒðŸƒ,[],en,umum
1.44e+18,9/26/2021 13:58,"@KinanAyu_ Miskin ilmu agama yg bilang begitu,dlm Ajaran agama isalam ga ada itu,",[],in,agama
1.44e+18,9/26/2021 13:58,Menteri agama skg bisa apasih...serius nanya... ðŸ˜ðŸ˜,[],in,politik
1.44e+18,9/26/2021 13:58,"@rocwkstar ini pel agama gasih? aslinya ada 5 sola setauku, gracia sm kaya gratia hrsnya... yg bikin Marthin Luther(?) Sola kan bhs latin artinya ""hanya/saja"" jdi gratia/gracia=anugerah, fide/fidei=iman, sama scriptura=alkitab. lengkapnya disini...  https",[],in,umum
1.44e+18,9/26/2021 13:58,"@AREAJULID Guru Agama aku : ""KAFEER!""",[],in,agama
1.44e+18,9/26/2021 13:57,"@preedicamennt @shesanxious @AREAJULID Loh di agama gw laki2 itu leader ya!gw refer ke agama gw. Kriteria leadernya udah ada di agama gw dan clear banget beda sama patriarki atas sama agama/bossy.  Sori, definisi laki2 sbg leader bukan pembagian kelas1 at",[],in,agama
1.44e+18,9/26/2021 13:57,"uyeayyyy tgl 1 udah mulai ptm, tidak sabar mau belajar sejarah, geo, sosio, agama, pkwu dikelas lagi kecuali mtk",[],in,umum
1.44e+18,9/26/2021 13:57,@Budi202232 @ApocalypseT72 @AswantGardapati @WendyTangmar @AremaNita__ @agama_nusantara jadi selama ini yang tau mana tafsir yang paling benar ini sampeyan ternyata?,[],in,agama
1.44e+18,9/26/2021 13:57,"@AREAJULID Aku lakiâ€,setahun yg lalu diteriakin sama guru BENCONG di koridor sekolah,cumn garaâ€bawa Tas,Tas nya bukan tas perempuan,sakit hati banget klau ingat itu,dia guru agama,dia sama murid yg lain juga kasar,suka nampar,nendang,mukul dengan alas",[],in,umum
1.44e+18,9/26/2021 13:57,@chewin9um Iya peluk tiang agama kalau perlu chaaaðŸ˜­ðŸ‘ðŸ½,[],in,umum
1.44e+18,9/26/2021 13:57,@kiyaa_za ðŸ¤¢ðŸ¤¢ disgasting bgt berkedok agama tapi otaknya its just about s3x ðŸ¤¢ðŸ¥µ,[],in,umum
1.44e+18,9/26/2021 13:56,"@geloraco Islam agama paling benar dimuka bumi dan tidak ada keraguan sedikitpun dalam kitab sucinya, ini menurut keyakinanku,dan ceramah Uas tidak salah karena menurut kajian Islam dengan dasar Alqur'an. Jika ada yang mengatakanya dongeng dan amburadul s",[],in,agama
1.44e+18,9/26/2021 13:56,"â€œSiapapun yang senang dengan Allah sebagai Tuhan mereka, dengan Islam sebagai agama mereka, dan dengan Muhammad sebagai utusan mereka, surga dijamin untuknya.â€ (HR Muslim)  @nikmatiman.id  #nikmatimanislam  #muslimtaatsyariat  #banggajadimuslim  https://t.co/qCo6wjlz61","['nikmatimanislam', 'muslimtaatsyariat', 'banggajadimuslim']",in,agama
1.44e+18,9/26/2021 13:56,"Hijab laki2 itu menundukan pandangan dr yg tdk halal baginya.  Itupun klu pada ngerti agama,",[],in,agama
1.44e+18,9/26/2021 13:56,@Hayuningrat7 @DivHumas_Polri Penafsiran ayat suci kitab agama lain jelas jelas masuk penistaan agama...   cc @DivHumas_Polri  @CCICPolri,[],in,agama
1.44e+18,9/26/2021 13:56,tiang agama ajggg ðŸ˜©,[],in,umum
1.44e+18,9/26/2021 13:56,@Fahrihamzah @DPR_RI Makin benar apa penilaian masyarakat bahwa anggota dewan itu 90% para MALING. Dan para koruptorlah yg sebenar benarnya penista agama,[],in,politik
1.44e+18,9/29/2021 23:59,[SHARE] *INTUISI Lebih Penting dari LOGIKA*   https://t.co/kwzQBCic7C,[],in,umum
1.44e+18,9/29/2021 23:59,"Bergabung di #Azaria dengan 1,4juta mendapatkan 3 produk Kecantikan yaitu Serum, Body Wash, Body Lotion. 587A5FDE / 08562019092 ##MyAzaria","['azaria', 'myazaria']",in,hiburan
1.44e+18,9/29/2021 23:58,JUAL BUAH BEET /BUAH BIT.  https://t.co/EcdB5hcPhk  #Lazada #blibli #gojek #GrabExpress #grab  #dagang #jualan #OnlineShop #TokoOnline #BisnisRumahan #bisnis #usaha #iklan #bisnisonline #jualanonline #Rupiah #usahaonline #info #twitter #iklanonline #ThinkBig #Website #Zoom  https://t.co/1bQzF47OqL,"['lazada', 'blibli', 'gojek', 'grabexpress', 'grab', 'dagang', 'jualan', 'onlineshop', 'tokoonline', 'bisnisrumahan', 'bisnis', 'usaha', 'iklan', 'bisnisonline', 'jualanonline', 'rupiah', 'usahaonline', 'info', 'twitter', 'iklanonline', 'thinkbig', 'website', 'zoom']",in,kesehatan
1.44e+18,9/29/2021 23:58,BAGAIMANA MELAKUKAN BISNIS YANG BIJAK DAN BERETIKA  https://t.co/vDruRQqwsX  #WiraUsahaBaru,['wirausahabaru'],in,ekonomi
1.44e+18,9/29/2021 23:58,@zachumam Selalu salut dengan mereka yang mau mengajarkan skills kepada saudara sedaerahnya dan kemudian membangun jaringan bisnis sampai skala nasional macam ini.,[],in,ekonomi
1.44e+18,9/29/2021 23:57,JUAL BUAH BEET /BUAH BIT.  https://t.co/EcdB5hcPhk  #pekanbaru #kotapekanbaru #pekanbarubertuah #riau #pekanbaruriau #melayu #melayupekanbaru #arengka #panam #herbalife #herbalifenutrition  #herbaldiet #herbalremedy  #herbaltiongkok #herbalgemuk  #tokopedia #shopee #bukalapak  https://t.co/dtuopO89Us,"['pekanbaru', 'kotapekanbaru', 'pekanbarubertuah', 'riau', 'pekanbaruriau', 'melayu', 'melayupekanbaru', 'arengka', 'panam', 'herbalife', 'herbalifenutrition', 'herbaldiet', 'herbalremedy', 'herbaltiongkok', 'herbalgemuk', 'tokopedia', 'shopee', 'bukalapak']",in,kesehatan
1.44e+18,9/29/2021 23:57,"Perluas Penawaran Produk, Pinnacle Investama Aktif Gaet Mitra APERD Digital  https://t.co/JqXqsW947O",[],in,ekonomi
1.44e+18,9/29/2021 23:57,"Dolar AS Naik ke Level Tertinggi dalam Setahun, Terkerek Rencana Tapering AS  https://t.co/BuemIzAmtk",[],in,ekonomi
1.44e+18,9/29/2021 23:56,@hafiizh_aa @Strategi_Bisnis Oh iya bener juga sih ini. Tapi peran computer dan AI semakin mempengaruhi. Pasti ada impactnya kedepan nanti.,[],in,teknologi
1.44e+18,9/29/2021 23:54,Aku bacanya kerasa vibe Saga lagi bahas proposal bisnis bareng Sasa gak sih? Apalagi bagian 'Ngok!' di akhir.  Kangen Sasaga ðŸ˜,[],in,umum
1.44e+18,9/29/2021 23:53,New post: AS mengeluarkan sanksi terkait Hizbullah berkoordinasi dengan Qatar |  Berita Bisnis dan Ekonomi  https://t.co/V6bU4txOEP,[],in,ekonomi
1.44e+18,9/29/2021 23:52,Usahakan membuat orang lain tersenyum.,[],in,umum
1.44e+18,9/29/2021 23:52,@Si_Aleh @Mertosari @Strategi_Bisnis Pantesan bangsa ini bobrok dipenuhi orang2 semacam anda ðŸ˜…,[],in,umum
1.44e+18,9/29/2021 23:51,"IHSG Masih Berpeluang Menguat Hari Ini, Cermati Saham ASRI dan BIRD  https://t.co/pIvyNkLBza",[],in,ekonomi
1.44e+18,9/29/2021 23:51,"Meski Minim Sentimen Domestik, IHSG Diprediksi Dapat Lanjutkan Penguatan  https://t.co/7f7AKB825c",[],in,ekonomi
1.44e+18,9/29/2021 23:50,"Haiii Open Joki Tugas Kuliah Pengantar Akuntansi, Akuntansi Biaya, AKM, AKL, Manajemen, Pajak, Audit, Ekonomi, Matematika Bisnis. Pembuatan Artikel, Makalah, Paper, Essay, Review Jurnal/Artikel. Silahkan dm detail tugasnya ya #zonauang #zonaba #zonabu #jokitugas","['zonauang', 'zonaba', 'zonabu', 'jokitugas']",in,umum
1.44e+18,9/29/2021 23:49,yaallah kasih aku pencerahan lg buat matkul bisnis,[],in,umum
1.44e+18,9/29/2021 23:49,Tegas! YouTube Blokir Semua Konten Anti-Vaksin  https://t.co/959s5IDF6E,[],in,kesehatan
1.44e+18,9/29/2021 23:49,"Akibat Hiperinflasi, Venezuela Masuk Jurang Kemiskinan  https://t.co/Nq1xNa0ZAV",[],in,ekonomi
1.44e+18,9/29/2021 23:46,Pertamina Cari Partner untuk Kembangkan Chemical EOR di Blok Rokan  https://t.co/RthBoWF7Aw,[],in,ekonomi
1.44e+18,9/26/2021 13:56,"Kalau cenggini lah, tanya mufti je gengØŒ tanya ustaz bertauliah dekat pejabat agama je senang",[],in,umum
1.44e+18,9/26/2021 13:56,Taat agama,[],et,umum
1.44e+18,9/26/2021 13:55,"Lelaki Asal Medan Diduga Menista Agama Islam, Rumahnya Disatroni Warga  https://t.co/t2TnyFJEft",[],in,umum
1.44e+18,9/26/2021 13:55,"@bertanyarl Klo lu muslim, itu dilarang. Berarti bisa diubah. Gak tau klo agama lain. Tapi klo lu gk mau taat sm agama lu ya terserah lu juga. Sama halnya org org pd ngentot sebelum nikah, sm sm dilarang tp tetep dilakuin.",[],in,agama
1.44e+18,9/26/2021 13:55,"Nongki bahasnya tentang agama, its another level of nongki ðŸ¤§",[],in,umum
1.44e+18,9/26/2021 13:55,"@bertanyarl Kalo gk mau begitu lo gk usah pacaran nder. Kek gue nih jomblo krna takut begitu an. Tau kan pacaran dilarang dlm agama, itu pun kalo lo islam, kalo bukan ya terserah sih",[],in,umum
1.44e+18,9/26/2021 13:55,"Suka bagaimana series ini ngasih karakter yang beneran beraneka ragam.  Tiap penduduk Croockett Island punya ciri khas dari segi kepribadian, latar belakang agama dan cara berpikir.  Makanya penting buat bisa ""betah"" dan fokus sejak episode-episode awal.  https://t.co/bDutH3ZpUA",[],in,hiburan
1.44e+18,9/26/2021 13:55,"Beda agama nggak masalah. Paginya ijab qabul di masjid, siangnya ngucap janji di altar. ðŸ‘",[],in,agama
1.44e+18,9/26/2021 13:55,"Menghajar orang itu salah.  Menghajar orang dengan dalih bela agama, lebih salah lagi.  Menghajar orang dgn dalih bela agama dan memakai najis.. harus ngomong apa lagi kita?  Yang melakukan adalah orang yang membuat buronan bebas keluar masuk negara..   ( https://t.co/CRVig7d4uw)  https://t.co/Q6IbqfzIlv",[],in,agama
1.44e+18,9/26/2021 13:54,"@sudjiwotedjo Maaf, harus dipertegas dulu definisi munafik yg benar. Bersikap sopan menghargai orang lain walaupun dgn berpura pura memperhatikan itu tidak termasuk sikap munafik. Itu akhlak. Munafik itu sikap mental yg melanggar ajaran agama.",[],in,agama
1.44e+18,9/26/2021 13:54,@MohdRed97295356 @501Awani Jawab di akhirat? Main agama pulak ðŸ˜‚ Dah takde modal ke tu. Atas dalil/nas apa ye kene jawab diakhirat. ðŸ¤­,[],in,agama
1.44e+18,9/26/2021 13:53,"@tubirfess urusin agama masing"" aja napasih.",[],in,umum
1.44e+18,9/26/2021 13:53,"gua ga expect kalo ternyata ini bakal rame, rame sama hujatan haha. jd inget pernah denger kata2 ini ""kalo kamu lagi ngerasain pahitnya dakwah untuk agama ini, inget satu hal bahwa yg kamu rasain ini blm seberapa dgn yg dialami nabi."" udah biarin, udah aja keep going~",[],in,agama
1.44e+18,9/26/2021 13:53,KAGET BGT BEDA AGAMA?????,[],in,umum
1.44e+18,9/26/2021 13:53,@donghaijen Gue jga pernah kakðŸ™‚ yg bilg guru agama lg,[],in,umum
1.44e+18,9/26/2021 13:53,"@tubirfess Gw baca reply banyak yg salty sama sender. Poin yang dia bawa kan bener, mau mirip atau gmn kalau gaada ya gaada. Kebenaran yang dipercayai suatu agama tidak sepatutnya diinterferensi dengan alasan apapun. Eh tapi kita terima aj kek biasa, kan ",[],in,agama
1.44e+18,9/26/2021 13:53,"@bertanyarl pernahnya ngecrushin orang kan trus berhasil jadi close moots trus ternyata BEDA AGAMA JAIAHAHAHAHAHAH tapi sbnrnya ga ngecrushin beneran sih cuma kek ""IH ANJIR LO ASIK BGT PLS AYO DEKETAN DONGG"" trus kek tiap dia ngapain aku selalu excited aj",[],in,umum
1.44e+18,9/26/2021 13:52,"Ama Louis,tapi anying gw beda agama ama doiðŸ˜­",[],in,umum
1.44e+18,9/29/2021 23:46,Pertamina Targetkan Mampu Produksi Minyak 165.000 Barel per Hari dari Blok Rokan di Tahun Ini  https://t.co/3NVKbGL4Pb,[],in,ekonomi
1.44e+18,9/29/2021 23:45,"@andrilixx aku ga close fren, sec acc buat bisnis",[],in,umum
1.44e+18,9/29/2021 23:45,"Apapun profesi dan bisnis Anda, semua berpotensi bisa Sukses di #PayTren hanya dengan smartphone Anda.   https://t.co/9gjH67ByU4",['paytren'],in,teknologi
1.44e+18,9/29/2021 23:43,"Saya harus berani mencoba bisnis ini, karena saya yakin dengan kemampuanku. Jika saya tidak pernah mencobanya, maka saya ti ##OmahWirausaha",['omahwirausaha'],in,ekonomi
1.44e+18,9/29/2021 23:43,"Peluang Bisnis Syariah / Reseller di Jogja Pemutih Badan Vitaline, WA: 089672741910 (Berna) - LINE: BLZ0121V #PeluangBisnisJogja",['peluangbisnisjogja'],in,ekonomi
1.44e+18,9/29/2021 23:42,"bisnis online terbaru ustad yusuf mansur ,daftar di beri 100rb lumayan deh  https://t.co/CQloSEiwK9",[],in,ekonomi
1.44e+18,9/29/2021 23:42,"Banyak yg ngajakin bisnis untung gede dan cepet, tapi bisnisnya pengadaan alat covid. Dan ku tak tergiur sedikit pun. Ga tau cara justifikasi ke diri sendiri soal itu walaupun farmasi sendiri adalah bisnis raksasa.",[],in,ekonomi
1.44e+18,9/29/2021 23:40,@tonocrypto @Demoz @AbdulRo81444095,[],und,umum
1.44e+18,9/29/2021 23:39,Jumlah Pengguna Telkomsel Orbit Sentuh 250.000  https://t.co/RbDRnO9WbN,[],in,teknologi
1.44e+18,9/29/2021 23:38,PPST : Knowledge tentang bisnis dan Management  https://t.co/Fr3FO8gou0,[],en,ekonomi
1.44e+18,9/29/2021 23:38,Bagaimana melakukan Leverage di Bisnis Online ?   https://t.co/w1gfNsgNx6,[],in,ekonomi
1.44e+18,9/29/2021 23:38,@nmeilinaa Di bisnis dia cukup tau aku ngapain ðŸ¤£,[],in,umum
1.44e+18,9/29/2021 23:37,"@astrienova21 dipihakmuðŸ˜… comentku itu hnya menilai dr sisi bisnis, pebisnis hnya cari untung dn peluang bisnis. aq bkn antivak tp mpe detik ne blm pgn vaksin dn gk stuju dg kwajiban vaksin aplgi dikaitkan dg aktivitas msyrkt (srtifikat vaksin, app pdul",[],in,kesehatan
1.44e+18,9/29/2021 23:37,"sebagai anak âœ¨fbeâœ¨ (dikampusku pke fakultas bisnis dn ekonomika bukan eknomi dn bisnis) ada bbrp yg benar wkwkwk tapi ga semua e, tergantung orgnya juga. intinya ambil sisi positifnya buang sisi negatifnya ðŸ™ŒðŸ»",[],in,umum
1.44e+18,9/29/2021 23:35,Bingung mau bisnis online mulai dari mana ? Join  https://t.co/ki3Kqoja2q panduan lengkap ada disana,[],in,ekonomi
1.44e+18,9/29/2021 23:35,"@traveloka Kami bangga Traveloka menjadi besar, dan berharap semakin dapat dipercaya. Partner bisnis tidak dapat dipercaya tidak dijual jasanya di Traveloka. Jangan Traveloka besar tapi kalau banyak sampah. Sekedar uneg-uneg pelipur lara.",[],in,teknologi
1.44e+18,9/29/2021 23:35,EKAsistem Bisnis syariah membantu perekonomian umat   https://t.co/Eg3FxYzUVY ##bisnissyariah #wfh #bdr,"['bisnissyariah', 'wfh', 'bdr']",in,ekonomi
1.44e+18,9/29/2021 23:35,Fumio Kishida Jadi Calon Kuat Perdana Menteri Jepang  https://t.co/IpVp7k7hsK,[],in,politik
1.44e+18,9/29/2021 23:34,"@romiyooo haaii nitip promosi yaa  bagii kalian para pelajar yang butuh uang tambahan, bolehh banget join bisnis akuu ðŸ˜ðŸ˜ trusted 100% kokk âœŒ  https://t.co/Odr2Kd9b9H",[],in,ekonomi
1.44e+18,9/29/2021 23:34,"Kita bisa mengingat 5 tugas penting minggu ini. Lebih dari itu, kita akan cenderung lupa. #salambisnis",['salambisnis'],in,umum
1.44e+18,9/29/2021 23:34,ODGJ goes to Jogja... Bandara pagi ini rame sekali... Seneng ngeliat nya... Gak suka ngantrinya... Untung bisnis class... #Garuda  https://t.co/70MnRBeIOn,['garuda'],in,umum
1.44e+18,9/29/2021 23:33,"#salambisnis mau dapet info motivasi, bisnis, dan ilmu pemasaran? baca di  https://t.co/0HJSwiUjtR dapetin ilmunya! #simpelize","['salambisnis', 'simpelize']",in,ekonomi
1.44e+18,9/29/2021 23:33,"Cek Fakta: Komitmen Fee Formula E Bukan Rp2,3 Triliun, tapi Rp560 Miliar  https://t.co/qJvk4LqYVG",[],in,ekonomi
1.44e+18,9/29/2021 23:33,"Uang Kripto Terus Melemah, Bitcoin Merosot 1,11 Persen - CNN Indonesia: Tercatat, dalam sepekan bitcoin menguat 0,62 persen dan ethereum menghijau 1,98 persen. Sayangnya, posisi mereka di zona hijau tak bertahan lama. Kondisi serupaÂ ...  https://t.co/bYvHl6cFOu #bitcoin #bisnis","['bitcoin', 'bisnis']",in,ekonomi
1.44e+18,9/29/2021 23:32,"Melihat ke atas sebagai motivasi bukan untuk jadi rendah diri, melihat ke bawah agar lebih bersyukur bukan agar jadi sombong. #BotArdy",['botardy'],in,motivasi
1.44e+18,9/29/2021 23:31,@gregorius_6 Bisnis harus adil murni apa adanya biar rejeki lebih mudah dan selalu berbagi sesuai hati.  Thats what I blv ðŸ˜,[],in,ekonomi
1.44e+18,9/29/2021 23:31,Sulit. Karena data tuh bisa jadi bisnis baru yang berkepanjangan. ðŸ˜…,[],in,teknologi
1.44e+18,9/29/2021 23:30,"@traveloka Terima kasih atas jawaban/maaf order 724277844. Ke depan harapan kami Traveloka menjalin kerja sama dengan partner bisnis merchant dapat dipercaya, terverifikasi agar tiket/voucher tidak BODONG dan objek jasa yang ditransaksikan benar-benar ada",[],in,teknologi
1.44e+18,9/29/2021 23:30,"Dukung Gelaran MotoGP di Mandalika, PLN Rampungkan Proyek GIS  https://t.co/P4gCUa93HZ",[],in,teknologi
1.44e+18,9/29/2021 23:29,"Bom_Iklan Bisnis mudah,murah,bergaransi,modal Cuma 75rb, penghasilan min 50 rb ?yu kunjungi  https://t.co/VtYT4HZPnK GARANSI 100%",[],in,ekonomi
1.44e+18,9/29/2021 23:29,"Bisnis dengan income 1juta per rekrut member, hanya bermodal 1,4juta sekali seumur hidup. Mau? 587A5FDE / 08562019092 ##MyAzaria",['myazaria'],in,ekonomi
1.44e+18,9/29/2021 23:28,Bisnis sambilan sambil maen twitter knp gak? hayooo kamu cek disini keren banget pastinya  https://t.co/dPrs3yjpGg,[],in,ekonomi
1.44e+18,9/26/2021 13:52,"@NotLofigirll Hah ngerayain ultah orang, tapi orang nya ga ada? ðŸ™„  Itu kan militansi nya udah kayak agama, ngerayain maulid idol, atau natalan gitu kan. Kali aja emang ada ritual nya.  ðŸ˜ðŸ˜†ðŸ˜‚  Wallahualam..",[],in,agama
1.44e+18,9/26/2021 13:52,"@AREAJULID ""mama mau minta maaf, sebenernya mama udah nikah lg scr agama sama pak xxxx"" dgn posisi beliau nikah di kampung pas mudik tanpa ngabarin gue anak satu2nya yg disini banting tulang krja cari duit buat bayar biaya cicilan rmh,kuliah dan idup seha",[],in,umum
1.44e+18,9/26/2021 13:52,hai moots! do you have latsol b.indo dan agama kelas 9? kalo ada please give me that ðŸ˜” tysm,[],en,umum
1.44e+18,9/26/2021 13:52,@EvaSoraya70 Emang Kadrun Banksat agama . Macam paling terdzolimi aja pukhimaknya kalen .,[],in,politik
1.44e+18,9/26/2021 13:52,"So jgn la judge org tu just cuz kau ada family yg ajar agama elokÂ². Igt, hidayah Allah ni bukan ko punye sorg jer. Instead nk judge, baik ko tolong understand how they live their life. Taknak tolong, ko diam je xyh nk guilt trip smpai org jd sakit hati n jauh dari agama pasal ko.",[],in,agama
1.44e+18,9/26/2021 13:51,"TUGAS REPORTASE INSPIRASI LOKAL Tokoh inspiratif wilayah Malang Raya: KH. Noor Shodiq Askandar, S.E., M.M (Gus Shodiq). Beliau adalah tokoh agama, tokoh pendidikan, dan tokoh sosial yang menginspirasi.   @LPDP_RI #DiriUntukNegeri #IndonesiaTangguhIndonesiaTumbuh #AkuPastiMengabdi  https://t.co/5x29LTcEG5","['diriuntuknegeri', 'indonesiatangguhindonesiatumbuh', 'akupastimengabdi']",in,politik
1.44e+18,9/26/2021 13:51,"@achamarichahey @stay54f3 @cattalula @nicotinesjunkie Dalam islam yang menghina agama itu hukumnya di bunuh jika mampu, makanya banyak yg seneng si kece di pukul,,",[],in,agama
1.44e+18,9/26/2021 13:51,@OposisiCerdas Sejatinya masing2 Pemeluk Agama merasa pilihannya paling benar.  Kalau tidak pasti dia sudah pindah ke Agama yg dianggapnya paling benar.   Ini terjadi dimana-mana!,[],in,agama
1.44e+18,9/26/2021 13:51,"Belajar agama tu aku okay je. Bergaul dengan antivax tu aku macam blerghhh. Tapi biasalah. Kalau laki aku degil, dia ingat aku takboleh degil? Haha. Aku pun reti rebel lah. Yela nak masuk syurga tapi kalau aku penat tah la aku malas nak fikir.",[],in,agama
1.44e+18,9/26/2021 13:51,"@im4nfird4us @PututKarebet @RudiSan48660207 @geloraco Yg munafik lu punya agama...belajar agama...tp pembohong lu jd kan NABI.....cb lu tanya ke mrk yg beda agama.....AGAMA MANA YG BOLEH KAN LU BERBOHONG NJENNKKKK??,,LU TAU ITU KAGA BOLEH TP LU DUKUNG....",[],in,agama
1.44e+18,9/26/2021 13:51,Dengar orang sebut â€œsahihâ€ pun dah boleh agak ilmu agama dia hebat ke tak.,[],in,umum
1.44e+18,9/26/2021 13:51,"@midiahn @joannntrop Dalam hal keyakinan dalam ber agama kak ots?  Tanpa bermaksud mengurusi agama kak ots, tapi sebagai fans, sy jg penasaran tentang pandangan Kak Ots soal agama dan keyakinan yg kak ots yakini saat ini? Punten ðŸ™ðŸ»",[],in,agama
1.44e+18,9/26/2021 13:50,@James_Al_Murtad Yah kasian udah belok jauh dari agama lagi,[],in,umum
1.44e+18,9/26/2021 13:50,@metabrightvc Beda agama lebih enak kakðŸ¤™,[],in,umum
1.44e+18,9/26/2021 13:50,"""Barangsiapa yang Allah kehendaki baginya kebaikan maka Dia akan memahamkan baginya agama (Islam)."" (HR Bukhari)",[],in,agama
1.44e+18,9/26/2021 13:50,@jungwonfmipa Tugas agama apa ya kack??? Pasti mindmap hehehehe,[],in,umum
1.44e+18,9/26/2021 13:49,Bukan takde tapi sangat jarang orang yg bila aku cakap laki aku join tabligh tanya pasal aku dulu. Mostly akan cakap bagus la laki aku etc. Aku rasa Aimi je kot tanya aku okay ke. Haha. Okay la baguslah belajar agama but i need the attention here.,[],in,agama
1.44e+18,9/26/2021 13:49,"@im4nfird4us @PututKarebet @RudiSan48660207 @geloraco Lha lu hdp apapun yg lu lakukan emang kaga bawa agama??,,lu minum ada doa nya....lu makan juga,mau mandi juga..mau tidur juga......lu kaga suka begtu??,,JADI BABI SAJA LAH LU ATAU MONYET.......simple k",[],in,agama
1.44e+18,9/26/2021 13:49,@iych_vcyz @RagilSemar @_Wiwis_Kembali Bukan hancur namun akan menjadi agama terasing,[],in,umum
1.44e+18,9/26/2021 13:49,"@NedisAD @haiidve @ssagittarjvs @txtdaritng Bener mba, dalam agama ku jga ga boleh mengemis gtu.. apalagi dalam kehidpan sehari2 gini",[],in,umum
1.44e+18,9/29/2021 23:28,Strategic Thinking Seorang Pensiunpreneur  https://t.co/n0Sh29vx7c,[],in,ekonomi
1.44e+18,9/29/2021 23:28,#Pewaralaba dl pihak yg diberikan hak utk menggunakan kekayaan intelektual yg dibuat oleh #Pengwaralaba #franchise #minuman  ##waralaba,"['pewaralaba', 'pengwaralaba', 'franchise', 'minuman', 'waralaba']",in,pendidikan
1.44e+18,9/29/2021 23:28,Penjelasan Sutradara Squid Game soal Nomor Ponsel yang Tersebar Luas  https://t.co/3fNS6BOSS0,[],in,hiburan
1.44e+18,9/29/2021 23:27,Ambil hikmah dari kejadian yg tak diinginkan.  #waralaba #franchise #franchisemurah #cafeos ##waralaba #franchisemurah #bisnis #franchise,"['waralaba', 'franchise', 'franchisemurah', 'cafeos', 'waralaba', 'franchisemurah', 'bisnis', 'franchise']",in,umum
1.44e+18,9/29/2021 23:26,@Sukamukamukamu @Strategi_Bisnis hampir lucu,[],in,umum
1.44e+18,9/29/2021 23:25,Asosiasi Ponsel Sumbang Ratusan Konsentrator Oksigen  https://t.co/WYML1URN7j,[],in,kesehatan
1.44e+18,9/29/2021 23:23,Inovasi adalah salah satu kata kunci Untuk memenangkan persaingan bisnis,[],in,umum
1.44e+18,9/29/2021 23:23,joktug! ada yang bisa bikin makalah laporan bisnis yang mencakup swot? deadline jam 12 malam ini,[],in,umum
1.44e+18,9/29/2021 23:22,Mau punya bisnis sendiri? Tanpa resiko besar. Sudah bersertifikat Syariah. Info: 08562019092 / 22775F91,[],in,ekonomi
1.44e+18,9/29/2021 23:21,Jual Sticker Area Kamera CCTV Pencurian ~  https://t.co/DCHFKsT6Ur  #jakarta #mall #toko #grosir #gudang #industri #hotel #kafe #resto #bisnis,"['jakarta', 'mall', 'toko', 'grosir', 'gudang', 'industri', 'hotel', 'kafe', 'resto', 'bisnis']",in,ekonomi
1.44e+18,9/29/2021 23:21,"Ramalan Karier dan keuangan Kamis, 30 September 2021: Virgo Bisnis Baru Anda Mulai Membuahkan Hasil  https://t.co/iyaHSuDacG",[],in,umum
1.44e+18,9/29/2021 23:20,"Kisah Abdurrahman Bin Auf, Entrepreneur sukses di masa kenabian  https://t.co/r3V3PX5uS5",[],in,ekonomi
1.44e+18,9/29/2021 23:19,Pengen banget bisnis deh tp bisnis apa ya?,[],in,umum
